PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,TOUCH_TIME_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1630567,"Barnes, Scottie",1,65,64,Touch < 2 Seconds,0.368,2.78,6.02,0.463,0.528,0.191,2.0,3.12,0.64,0.177,0.78,2.89,0.271
1630567,"Barnes, Scottie",2,65,65,Touch 2-6 Seconds,0.393,2.95,6.42,0.46,0.481,0.333,2.69,5.45,0.494,0.059,0.26,0.97,0.27
1630567,"Barnes, Scottie",3,65,64,Touch 6+ Seconds,0.239,1.54,3.91,0.394,0.409,0.212,1.42,3.46,0.409,0.027,0.12,0.45,0.276
