PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,SHOT_CLOCK_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1630182,"Green, Josh",1,68,11,24-22,0.026,0.13,0.16,0.818,0.818,0.026,0.13,0.16,0.818,0.0,0.0,0.0,
1630182,"Green, Josh",2,68,44,22-18 Very Early,0.195,0.57,1.21,0.476,0.561,0.095,0.37,0.59,0.625,0.1,0.21,0.62,0.333
1630182,"Green, Josh",3,68,41,18-15 Early,0.162,0.29,1.0,0.294,0.39,0.057,0.1,0.35,0.292,0.105,0.19,0.65,0.295
1630182,"Green, Josh",4,68,65,15-7 Average,0.473,1.28,2.93,0.437,0.583,0.171,0.43,1.06,0.403,0.302,0.85,1.87,0.457
1630182,"Green, Josh",5,68,26,7-4 Late,0.069,0.18,0.43,0.414,0.517,0.029,0.09,0.18,0.5,0.04,0.09,0.25,0.353
1630182,"Green, Josh",6,68,23,4-0 Very Late,0.076,0.19,0.47,0.406,0.5,0.033,0.1,0.21,0.5,0.043,0.09,0.26,0.333
