GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
Location,Home,31,24,7,0.774,947.9483333333334,147,334,0.44,62,174,0.356,55,64,0.859,55,167,222,34,35,15,19,16,59,59,411,198,795.4,4,0,797.0,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,3,2,1,1,1,1,1,1,1,1
Location,Neutral,1,0,1,0.0,39.56666666666667,3,8,0.375,2,4,0.5,6,7,0.857,3,3,6,3,3,1,1,1,2,5,14,-15,28.7,0,0,29.0,3,3,1,3,3,3,3,3,3,3,1,3,3,2,3,3,3,3,3,3,3,1,1,3,3,3,3,3,1,3,1
Location,Road,25,16,9,0.64,728.0633333333334,98,224,0.438,34,99,0.343,43,55,0.782,47,124,171,23,23,9,21,13,62,56,273,67,579.7,4,0,561.0,2,2,3,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,1,2,3,2,2,2,2,1,1,2,1
