GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
Location,Home,17,9,8,0.529,331.315,52,115,0.452,25,66,0.379,25,33,0.758,5,29,34,56,24,22,3,6,21,32,154,72,329.8,0,0,319.0,1,1,1,1,2,1,2,1,1,2,1,2,2,2,2,1,2,1,2,1,2,2,1,2,1,1,1,1,1,1,2
Location,Road,17,8,9,0.471,349.025,49,142,0.345,24,75,0.32,29,38,0.763,13,25,38,53,30,17,6,3,32,36,151,-30,315.1,0,0,312.0,1,2,2,2,1,2,1,2,2,1,2,1,1,1,1,2,1,2,1,2,1,1,2,1,2,2,2,1,1,2,2
