PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_NAME,TEAM_ID,TEAM_ABBREVIATION,PASS_TYPE,G,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,FREQUENCY,PASS,AST,FGM,FGA,FG_PCT,FG2M,FG2A,FG2_PCT,FG3M,FG3A,FG3_PCT
1626162,"Oubre Jr., Kelly",Philadelphia 76ers,1610612755,PHI,received,22,"Edwards, Justin",1642348,0.038,1.2,0.12,0.18,0.35,0.524,0.1,0.25,0.4,0.08,0.1,0.833
1626162,"Oubre Jr., Kelly",Philadelphia 76ers,1610612755,PHI,received,19,"McCain, Jared",1642272,0.037,1.17,0.1,0.12,0.37,0.318,0.07,0.15,0.444,0.05,0.22,0.231
1626162,"Oubre Jr., Kelly",Philadelphia 76ers,1610612755,PHI,received,1,"Reese, Alex",1642024,0.001,0.02,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1626162,"Oubre Jr., Kelly",Philadelphia 76ers,1610612755,PHI,received,22,"Council IV, Ricky",1641741,0.036,1.13,0.13,0.15,0.37,0.409,0.13,0.27,0.5,0.02,0.1,0.167
1626162,"Oubre Jr., Kelly",Philadelphia 76ers,1610612755,PHI,received,18,"Bona, Adem",1641737,0.02,0.63,0.03,0.12,0.3,0.389,0.12,0.25,0.467,0.0,0.05,0.0
1626162,"Oubre Jr., Kelly",Philadelphia 76ers,1610612755,PHI,received,1,"Quinones, Lester",1631311,0.002,0.07,0.0,0.0,0.02,0.0,0.0,0.0,,0.0,0.02,0.0
1626162,"Oubre Jr., Kelly",Philadelphia 76ers,1610612755,PHI,received,3,"Nance, Pete",1631250,0.004,0.12,0.0,0.02,0.03,0.5,0.02,0.03,0.5,0.0,0.0,
1626162,"Oubre Jr., Kelly",Philadelphia 76ers,1610612755,PHI,received,18,"Dowtin Jr., Jeff",1630288,0.026,0.82,0.03,0.07,0.25,0.267,0.07,0.17,0.4,0.0,0.08,0.0
1626162,"Oubre Jr., Kelly",Philadelphia 76ers,1610612755,PHI,received,16,"Martin, KJ",1630231,0.02,0.63,0.05,0.05,0.2,0.25,0.0,0.08,0.0,0.05,0.12,0.429
1626162,"Oubre Jr., Kelly",Philadelphia 76ers,1610612755,PHI,received,9,"Butler, Jared",1630215,0.019,0.58,0.15,0.17,0.35,0.476,0.17,0.28,0.588,0.0,0.07,0.0
1626162,"Oubre Jr., Kelly",Philadelphia 76ers,1610612755,PHI,received,48,"Maxey, Tyrese",1630178,0.282,8.82,1.07,1.23,3.08,0.4,0.83,1.83,0.455,0.4,1.25,0.32
1626162,"Oubre Jr., Kelly",Philadelphia 76ers,1610612755,PHI,received,13,"Grimes, Quentin",1629656,0.042,1.3,0.17,0.18,0.48,0.379,0.15,0.37,0.409,0.03,0.12,0.286
1626162,"Oubre Jr., Kelly",Philadelphia 76ers,1610612755,PHI,received,4,"Walker IV, Lonnie",1629022,0.009,0.28,0.03,0.05,0.13,0.375,0.05,0.12,0.429,0.0,0.02,0.0
1626162,"Oubre Jr., Kelly",Philadelphia 76ers,1610612755,PHI,received,25,"Martin, Caleb",1628997,0.05,1.57,0.25,0.32,0.68,0.463,0.28,0.48,0.586,0.03,0.2,0.167
1626162,"Oubre Jr., Kelly",Philadelphia 76ers,1610612755,PHI,received,50,"Yabusele, Guerschon",1627824,0.11,3.45,0.37,0.5,1.17,0.429,0.42,0.85,0.49,0.08,0.32,0.263
1626162,"Oubre Jr., Kelly",Philadelphia 76ers,1610612755,PHI,received,17,"Embiid, Joel",203954,0.04,1.25,0.2,0.27,0.42,0.64,0.22,0.28,0.765,0.05,0.13,0.375
1626162,"Oubre Jr., Kelly",Philadelphia 76ers,1610612755,PHI,received,30,"Drummond, Andre",203083,0.049,1.52,0.15,0.27,0.7,0.381,0.22,0.5,0.433,0.05,0.2,0.25
1626162,"Oubre Jr., Kelly",Philadelphia 76ers,1610612755,PHI,received,20,"Jackson, Reggie",202704,0.031,0.97,0.1,0.15,0.27,0.563,0.12,0.2,0.583,0.03,0.07,0.5
1626162,"Oubre Jr., Kelly",Philadelphia 76ers,1610612755,PHI,received,35,"George, Paul",202331,0.086,2.7,0.42,0.53,1.08,0.492,0.35,0.55,0.636,0.18,0.53,0.344
1626162,"Oubre Jr., Kelly",Philadelphia 76ers,1610612755,PHI,received,25,"Gordon, Eric",201569,0.035,1.08,0.08,0.08,0.35,0.238,0.05,0.2,0.25,0.03,0.15,0.222
1626162,"Oubre Jr., Kelly",Philadelphia 76ers,1610612755,PHI,received,25,"Lowry, Kyle",200768,0.063,1.97,0.17,0.27,0.72,0.372,0.18,0.42,0.44,0.08,0.3,0.278
