PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,CLOSE_DEF_DIST_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1629673,"Poole, Jordan",1,68,45,0-2 Feet - Very Tight,0.065,0.37,1.01,0.362,0.399,0.047,0.29,0.74,0.4,0.018,0.07,0.28,0.263
1629673,"Poole, Jordan",2,68,68,2-4 Feet - Tight,0.322,2.41,5.0,0.482,0.522,0.252,2.01,3.91,0.515,0.07,0.4,1.09,0.365
1629673,"Poole, Jordan",3,68,68,4-6 Feet - Open,0.333,1.97,5.18,0.381,0.506,0.084,0.68,1.31,0.517,0.249,1.29,3.87,0.335
1629673,"Poole, Jordan",4,68,67,6+ Feet - Wide Open,0.279,1.97,4.34,0.454,0.649,0.027,0.28,0.43,0.655,0.252,1.69,3.91,0.432
