PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,TOUCH_TIME_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1629726,"Mathews, Garrison",1,47,45,Touch < 2 Seconds,0.868,1.91,4.74,0.404,0.581,0.078,0.23,0.43,0.55,0.79,1.68,4.32,0.389
1629726,"Mathews, Garrison",2,47,25,Touch 2-6 Seconds,0.132,0.26,0.72,0.353,0.441,0.074,0.13,0.4,0.316,0.058,0.13,0.32,0.4
