GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
Location,Home,41,25,16,0.61,1293.4,210,413,0.508,56,146,0.384,45,63,0.714,68,167,235,95,48,49,51,15,101,60,521,134,1197.5,5,0,1107.0,1,1,1,1,2,1,2,1,1,2,1,2,2,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1
Location,Road,41,24,17,0.585,1321.01,188,421,0.447,44,157,0.28,59,65,0.908,61,174,235,68,47,61,23,26,124,76,479,38,1068.0,5,0,994.0,1,2,2,2,1,2,1,2,2,1,2,1,1,1,2,1,1,2,2,1,2,2,2,1,2,2,2,1,1,2,1
