GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
Location,Home,41,25,16,0.61,996.2666666666667,133,296,0.449,62,169,0.367,48,57,0.842,22,111,133,111,49,24,10,11,75,60,376,162,755.1,1,0,750.0,1,1,1,1,2,2,2,1,2,2,2,1,2,1,2,1,1,2,2,2,2,1,2,2,2,1,2,1,1,2,1
Location,Road,41,24,17,0.585,1076.835,137,320,0.428,79,201,0.393,44,61,0.721,32,100,132,112,50,26,24,13,64,79,397,108,823.4,0,0,820.0,1,2,2,2,1,1,1,2,1,1,1,2,1,2,1,2,2,1,1,1,1,2,1,1,1,2,1,2,1,1,1
