PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,TOUCH_TIME_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1631108,"Christie, Max",1,78,32,Touch < 2 Seconds,0.5,0.85,1.94,0.437,0.613,0.079,0.17,0.31,0.542,0.421,0.68,1.63,0.417
1631108,"Christie, Max",2,78,30,Touch 2-6 Seconds,0.334,0.5,1.29,0.386,0.391,0.288,0.49,1.12,0.437,0.046,0.01,0.18,0.071
1631108,"Christie, Max",3,78,24,Touch 6+ Seconds,0.166,0.24,0.64,0.38,0.39,0.132,0.23,0.51,0.45,0.033,0.01,0.13,0.1
