GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022400008,83,1630703,Scoot Henderson,1610612757,Portland Trail Blazers,1,5,24,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,110,243,1,1,20241112,POR,MIN
Shot Chart Detail,0022400008,111,1630703,Scoot Henderson,1610612757,Portland Trail Blazers,1,3,43,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,8,1,1,20241112,POR,MIN
Shot Chart Detail,0022400008,335,1630703,Scoot Henderson,1610612757,Portland Trail Blazers,3,9,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-145,223,1,1,20241112,POR,MIN
Shot Chart Detail,0022400008,391,1630703,Scoot Henderson,1610612757,Portland Trail Blazers,3,5,37,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-60,6,1,1,20241112,POR,MIN
Shot Chart Detail,0022400008,412,1630703,Scoot Henderson,1610612757,Portland Trail Blazers,3,4,13,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,-4,1,1,20241112,POR,MIN
Shot Chart Detail,0022400008,602,1630703,Scoot Henderson,1610612757,Portland Trail Blazers,4,1,58,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,12,1,1,20241112,POR,MIN
Shot Chart Detail,0022400072,109,1630703,Scoot Henderson,1610612757,Portland Trail Blazers,1,4,47,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,5,1,1,20241023,POR,GSW
Shot Chart Detail,0022400072,246,1630703,Scoot Henderson,1610612757,Portland Trail Blazers,2,8,21,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,10,1,1,20241023,POR,GSW
Shot Chart Detail,0022400072,252,1630703,Scoot Henderson,1610612757,Portland Trail Blazers,2,7,21,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-83,129,1,1,20241023,POR,GSW
Shot Chart Detail,0022400072,513,1630703,Scoot Henderson,1610612757,Portland Trail Blazers,3,3,1,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,-1,1,1,20241023,POR,GSW
Shot Chart Detail,0022400072,711,1630703,Scoot Henderson,1610612757,Portland Trail Blazers,4,4,9,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,16,1,1,20241023,POR,GSW
Shot Chart Detail,0022400072,726,1630703,Scoot Henderson,1610612757,Portland Trail Blazers,4,3,8,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-18,147,1,1,20241023,POR,GSW
Shot Chart Detail,0022400072,739,1630703,Scoot Henderson,1610612757,Portland Trail Blazers,4,1,54,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,13,1,1,20241023,POR,GSW
Shot Chart Detail,0022400086,91,1630703,Scoot Henderson,1610612757,Portland Trail Blazers,1,5,27,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,6,1,1,20241025,POR,NOP
