PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,TOUCH_TIME_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
202685,"Valančiūnas, Jonas",1,81,30,Touch < 2 Seconds,0.693,0.98,1.75,0.556,0.56,0.649,0.96,1.64,0.586,0.044,0.01,0.11,0.111
202685,"Valančiūnas, Jonas",2,81,25,Touch 2-6 Seconds,0.263,0.38,0.67,0.574,0.574,0.259,0.38,0.65,0.585,0.005,0.0,0.01,0.0
202685,"Valančiūnas, Jonas",3,81,8,Touch 6+ Seconds,0.044,0.05,0.11,0.444,0.444,0.044,0.05,0.11,0.444,0.0,0.0,0.0,
