GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
Location,Home,33,5,28,0.152,552.7233333333334,121,251,0.482,39,96,0.406,45,52,0.865,11,42,53,122,46,19,7,19,55,43,327,-48,605.6,1,0,593.0,1,1,3,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,2,1,2,3,1,1,2,1,1,1,1,3
Location,Neutral,1,0,1,0.0,6.783333333333333,2,3,0.667,0,0,0.0,1,2,0.5,0,0,0,2,1,1,0,0,0,1,5,3,10.0,0,0,9.0,3,3,1,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,1,3,2,1,3,1
Location,Road,28,3,25,0.107,544.895,95,225,0.422,24,80,0.3,38,49,0.776,16,50,66,109,36,23,7,22,47,41,254,-76,550.7,0,0,513.0,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,1,1,2,2,1,1,3,2,2,2,3,2,2,1,2,3
