GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
Location,Home,13,11,2,0.846,242.43333333333334,69,112,0.616,17,38,0.447,37,53,0.698,16,35,51,23,22,10,3,5,25,45,192,71,304.7,0,0,309.0,2,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,2,2,1,2,1
Location,Road,17,7,10,0.412,321.72333333333336,71,137,0.518,10,37,0.27,42,57,0.737,24,73,97,19,27,14,9,9,30,51,194,-88,380.9,1,0,366.0,1,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,1
