PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,TOUCH_TIME_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1629632,"White, Coby",1,74,74,Touch < 2 Seconds,0.379,2.31,5.74,0.402,0.569,0.041,0.39,0.62,0.63,0.338,1.92,5.12,0.375
1629632,"White, Coby",2,74,73,Touch 2-6 Seconds,0.401,3.18,6.08,0.522,0.588,0.272,2.38,4.12,0.577,0.129,0.8,1.96,0.407
1629632,"White, Coby",3,74,69,Touch 6+ Seconds,0.219,1.38,3.32,0.415,0.445,0.166,1.18,2.51,0.468,0.054,0.2,0.81,0.25
