GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022400051,519,1626158,Richaun Holmes,1610612764,Washington Wizards,3,1,18,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,2,1,1,20241203,CLE,WAS
Shot Chart Detail,0022400051,672,1626158,Richaun Holmes,1610612764,Washington Wizards,4,1,36,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,13,1,1,20241203,CLE,WAS
Shot Chart Detail,0022400191,719,1626158,Richaun Holmes,1610612764,Washington Wizards,4,4,13,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,3,1,1,20241108,MEM,WAS
Shot Chart Detail,0022400191,723,1626158,Richaun Holmes,1610612764,Washington Wizards,4,3,39,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,56,59,1,1,20241108,MEM,WAS
Shot Chart Detail,0022400191,764,1626158,Richaun Holmes,1610612764,Washington Wizards,4,0,35,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20241108,MEM,WAS
Shot Chart Detail,0022400512,134,1626158,Richaun Holmes,1610612764,Washington Wizards,1,1,40,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,12,1,1,20250108,PHI,WAS
Shot Chart Detail,0022400530,658,1626158,Richaun Holmes,1610612764,Washington Wizards,4,0,29,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-6,88,1,1,20250110,CHI,WAS
Shot Chart Detail,0022400657,315,1626158,Richaun Holmes,1610612764,Washington Wizards,2,0,11,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,16,1,1,20250127,DAL,WAS
Shot Chart Detail,0022400657,441,1626158,Richaun Holmes,1610612764,Washington Wizards,3,3,36,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,13,1,1,20250127,DAL,WAS
Shot Chart Detail,0022400657,505,1626158,Richaun Holmes,1610612764,Washington Wizards,4,10,43,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,6,1,1,20250127,DAL,WAS
Shot Chart Detail,0022400657,514,1626158,Richaun Holmes,1610612764,Washington Wizards,4,9,39,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-17,18,1,1,20250127,DAL,WAS
Shot Chart Detail,0022400665,487,1626158,Richaun Holmes,1610612764,Washington Wizards,3,2,14,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-7,31,1,1,20250129,WAS,TOR
Shot Chart Detail,0022400665,540,1626158,Richaun Holmes,1610612764,Washington Wizards,4,10,29,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-45,72,1,1,20250129,WAS,TOR
Shot Chart Detail,0022400665,563,1626158,Richaun Holmes,1610612764,Washington Wizards,4,9,22,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,17,29,1,1,20250129,WAS,TOR
Shot Chart Detail,0022400674,224,1626158,Richaun Holmes,1610612764,Washington Wizards,2,9,56,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,7,1,1,20250130,WAS,LAL
Shot Chart Detail,0022400674,510,1626158,Richaun Holmes,1610612764,Washington Wizards,3,2,56,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,5,1,1,20250130,WAS,LAL
Shot Chart Detail,0022400674,521,1626158,Richaun Holmes,1610612764,Washington Wizards,3,2,17,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,14,1,1,20250130,WAS,LAL
Shot Chart Detail,0022400690,442,1626158,Richaun Holmes,1610612764,Washington Wizards,3,3,17,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-36,20,1,1,20250201,MIN,WAS
Shot Chart Detail,0022400690,530,1626158,Richaun Holmes,1610612764,Washington Wizards,4,9,37,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20250201,MIN,WAS
Shot Chart Detail,0022400720,18,1626158,Richaun Holmes,1610612764,Washington Wizards,1,11,5,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,15,1,1,20250205,BKN,WAS
Shot Chart Detail,0022400720,310,1626158,Richaun Holmes,1610612764,Washington Wizards,2,1,10,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,4,1,1,20250205,BKN,WAS
Shot Chart Detail,0022400720,359,1626158,Richaun Holmes,1610612764,Washington Wizards,3,10,34,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-27,11,1,1,20250205,BKN,WAS
Shot Chart Detail,0022400720,547,1626158,Richaun Holmes,1610612764,Washington Wizards,4,9,38,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,7,1,1,20250205,BKN,WAS
Shot Chart Detail,0022400735,15,1626158,Richaun Holmes,1610612764,Washington Wizards,1,10,33,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,5,38,1,1,20250207,WAS,CLE
