PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,DRIBBLE_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1642377,"Wells, Jaylen",1,79,78,0 Dribbles,0.634,2.19,5.39,0.406,0.543,0.137,0.71,1.16,0.609,0.497,1.48,4.23,0.35
1642377,"Wells, Jaylen",2,79,49,1 Dribble,0.113,0.43,0.96,0.447,0.513,0.08,0.3,0.68,0.444,0.033,0.13,0.28,0.455
1642377,"Wells, Jaylen",3,79,40,2 Dribbles,0.076,0.37,0.65,0.569,0.618,0.055,0.3,0.47,0.649,0.021,0.06,0.18,0.357
1642377,"Wells, Jaylen",4,79,51,3-6 Dribbles,0.125,0.41,1.06,0.381,0.411,0.101,0.34,0.86,0.397,0.024,0.06,0.2,0.313
1642377,"Wells, Jaylen",5,79,27,7+ Dribbles,0.052,0.23,0.44,0.514,0.514,0.049,0.23,0.42,0.545,0.003,0.0,0.03,0.0
