GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
Location,Home,26,15,11,0.577,516.4966666666667,74,138,0.536,45,98,0.459,16,27,0.593,11,63,74,76,25,17,9,2,45,17,209,-10,464.8,1,0,456.0,2,1,2,1,2,1,2,1,1,2,1,1,1,2,1,2,2,1,1,2,2,2,2,2,1,2,2,1,1,2,1
Location,Neutral,1,0,1,0.0,4.958333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,-3,0.0,0,0,0.0,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,1,3,2,1,3,1
Location,Road,30,13,17,0.433,631.1766666666666,71,154,0.461,45,108,0.417,16,18,0.889,11,71,82,71,25,19,17,6,58,24,203,-53,490.9,0,0,473.0,1,2,3,2,1,2,1,2,1,1,2,1,2,1,1,1,1,2,1,1,1,3,3,1,2,3,1,2,1,1,1
