PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,CLOSE_DEF_DIST_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1630598,"Wiggins, Aaron",1,76,1,0-2 Feet - Very Tight,0.001,0.01,0.01,1.0,1.0,0.001,0.01,0.01,1.0,0.0,0.0,0.0,
1630598,"Wiggins, Aaron",2,76,20,2-4 Feet - Tight,0.029,0.05,0.28,0.19,0.19,0.015,0.05,0.14,0.364,0.014,0.0,0.13,0.0
1630598,"Wiggins, Aaron",3,76,63,4-6 Feet - Open,0.187,0.61,1.79,0.338,0.467,0.047,0.14,0.45,0.324,0.14,0.46,1.34,0.343
1630598,"Wiggins, Aaron",4,76,70,6+ Feet - Wide Open,0.33,1.34,3.16,0.425,0.623,0.018,0.09,0.17,0.538,0.312,1.25,2.99,0.419
